MTH_TEL_BILL,als_m3_id_nbank_tot_mons,als_m12_id_bank_tot_mons,RACE,SINGE_DATE,BIRTHDAY,m1_num,als_lst_id_bank_inteday,als_lst_id_nbank_consnum,m6_num,als_m6_id_nbank_tot_mons,d15_num,TOTAL_PRICE,m6_day,LOAN_AMT,APROV_DURATION,DOWN_PAY,als_fst_id_nbank_inteday,als_m3_id_tot_mons,m12_num,als_m12_id_tot_mons,m12_day,FIRST_REPAY,als_fst_id_bank_inteday,als_m6_id_tot_mons,FLX_PACKAGE,m3_day,m3_num,MONTH_RATE,REPAY_DAY,als_m12_id_nbank_tot_mons,als_lst_id_bank_consnum,MTH_REPAY_AMT,als_m6_id_bank_tot_mons,d7_num,y
1,0,1,0,2,25,0,116,1,22,1,0,3112,10,3112,6.78,0,339,0,54.83,6,154,333,116,1,0.23,352,0,1.03,3,6,1,333,1,0,0
1,2,1,0,3,45,28,101,1,138,3,28,8399,124,6011,1.07,2388,191,2,140.25,4,162,375,101,3,0.72,124,62,1.98,3,4,1,375,1,28,0
0,1,0,0,4,36,8,0,1,12,1,8,2216,712,2216,9.52,0,1,1,12,1,1428,200,0,1,0.5,352,12,1.09,13,1,0,200,0,8,0
0,1,1,0,4,26,8,127,1,20,1,8,2083,252,2083,0.78,0,1,1,20,2,252,188,127,2,0.5,352,12,1.09,12,1,1,188,1,8,0
1,1,0,0,2,40,32,0,1,60,2,24,9089,190,7589,1.37,1500,140,1,60,2,190,685,0,2,0.65,56,48,1.67,28,2,0,685,0,24,1
1,2,0,0,2,20,10,0,1,22,2,10,9233,124,7133,0.8,2100,195,2,30,3,388,445,0,2,0.8,124,22,1.33,11,3,0,445,0,10,0
0,1,0,1,1,33,8,0,1,12,1,8,2083,712,2083,0.8,0,1,1,12,1,1428,188,0,1,0.65,352,12,1.67,7,1,0,188,0,8,0
1,3,1,0,1,34,14,24,1,33.33,3,8,4510,141,4110,0.92,400,86,3,33.33,3,141,371,24,3,0.65,141,35.33,1.67,7,3,1,371,1,8,0
0,1,0,1,2,25,8,0,1,40.66,3,8,3546,302,3046,1.03,500,157,1,40.66,3,302,360,0,3,0.67,352,12,1.67,5,3,0,360,0,8,0
0,1,0,0,2,37,10,0,1,14,1,10,3191,712,3191,8.58,0,1,1,14,1,1428,288,0,1,0.5,352,14,1.09,11,1,0,288,0,10,0
0,1,0,0,3,42,10,0,1,14,1,10,3047,712,2547,1.18,500,1,1,14,1,1428,301,0,1,0.67,352,14,1.67,11,1,0,301,0,10,0
1,0,0,0,2,38,0,0,0,0,0,0,2782,712,1582,1.33,1200,0,0,0,0,1428,187,0,0,0.64,352,0,1.33,14,0,0,187,0,0,0
0,1,0,1,4,29,10,0,1,14,1,10,3191,712,3191,1.03,0,354,1,22,2,1412,288,0,1,0.5,352,14,1.09,3,2,0,288,0,10,0
1,1,0,0,2,45,8,0,1,12,1,8,1529,712,1529,0.85,0,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,6,1,0,138,0,8,0
1,1,0,0,2,37,8,0,1,53,2,8,6819,266,3439,0.98,3380,150,1,53,2,266,368,0,2,0.23,352,12,1.03,9,2,0,368,0,8,0
0,1,0,0,2,23,8,0,1,12,1,8,2083,712,2083,0.92,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,1,1,0,188,0,8,0
0,1,0,1,2,34,10,0,1,14,1,10,1529,712,1529,0.55,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
1,1,0,0,2,22,8,0,1,12,1,8,4099,712,3799,0.63,300,1,1,12,1,1428,237,0,1,1.05,352,12,1.67,7,1,0,237,0,8,0
1,1,0,0,2,22,8,0,1,12,1,8,1664,712,1464,0.95,200,1,1,12,1,1428,173,0,1,0.67,352,12,1.67,9,1,0,173,0,8,0
0,1,0,0,3,20,8,0,1,12,1,8,3971,712,3971,8.82,0,1,1,12,1,1428,292,0,1,0.7,352,12,1.67,5,1,0,292,0,8,0
1,1,0,0,2,31,8,0,1,12,1,8,3552,712,3252,0.85,300,1,1,12,1,1428,348,0,1,0.23,352,12,1.03,28,1,0,348,0,8,1
1,1,0,1,2,44,8,0,1,12,1,8,7263,712,5263,0.75,2000,1,1,12,1,1428,475,0,1,0.65,352,12,1.67,5,1,0,475,0,8,0
1,1,0,0,2,26,8,0,2,12,1,8,5485,712,4985,0.85,500,192,1,31,2,382,311,0,1,0.72,352,12,1.98,7,2,0,311,0,8,0
1,1,1,0,2,23,8,274,1,49,2,8,6923,320,6123,1.03,800,335,1,71.35,5,320,382,274,2,0.72,352,12,1.98,1,4,1,382,0,8,0
1,1,0,1,3,20,24,0,2,36,1,24,12313,712,9013,1.13,3300,228,1,51,2,454,437,0,1,1.38,352,36,1.67,9,2,0,437,0,24,0
1,1,0,0,2,41,18,0,1,26,1,8,3084,104,3084,1.3,0,27,1,26,1,104,330,0,1,0.23,104,26,1.03,1,1,0,330,0,8,0
0,1,0,0,2,32,8,0,1,12,1,8,1529,712,1529,0.88,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,2,1,0,138,0,8,0
1,1,0,0,2,30,8,0,1,12,1,8,3439,712,3439,0.92,0,1,1,12,1,1428,368,0,1,0.23,352,12,1.03,13,1,0,368,0,8,0
1,1,1,0,3,30,8,239,1,12,1,8,4099,712,3799,0.58,300,224,1,29.5,2,684,237,239,1,1.05,352,12,1.67,8,2,1,237,0,8,0
1,1,0,0,2,20,24,0,3,36,1,24,5196,712,4896,0.75,300,1,1,36,1,1428,360,0,1,1.21,352,36,1.98,28,1,0,360,0,24,0
0,2,0,0,2,37,10,0,1,22,2,10,2083,312,2083,1.13,0,79,2,22,2,312,188,0,2,0.5,312,22,1.09,3,2,0,188,0,10,0
1,1,0,0,2,28,8,0,1,12,1,8,3038,712,3038,1.2,0,334,1,20,2,1332,359,0,1,0.67,352,12,1.67,9,2,0,359,0,8,0
1,1,0,1,3,27,8,0,1,12,1,8,2083,712,2083,1.4,0,358,1,20,2,1428,188,0,1,0.89,352,12,1.33,9,2,0,188,0,8,0
1,1,0,0,2,26,8,0,1,12,1,8,3520,712,3520,1.88,0,1,1,12,1,1428,416,0,1,0.67,352,12,1.67,5,1,0,416,0,8,1
1,1,0,0,3,25,40,0,2,84,1,24,3456,24,3156,1.27,300,30,1,84,1,24,373,0,1,0.67,24,84,1.67,2,1,0,373,0,16,1
0,1,0,0,3,20,8,0,1,12,1,8,5074,712,4774,0.88,300,1,1,12,1,1428,351,0,1,0.7,352,12,1.67,9,1,0,351,0,8,0
0,1,0,0,2,30,16,0,1,27,2,16,8339,224,5939,0.57,2400,113,1,27,2,224,536,0,2,0.81,352,24,1.98,8,2,0,536,0,16,0
1,1,1,0,2,20,8,115,1,30,2,8,3520,492,3520,0.82,0,165,1,30,3,492,416,115,3,0.67,352,12,1.67,1,2,1,416,1,8,1
1,1,1,0,3,32,8,169,1,20,1,8,3094,336,3094,0.8,0,310,1,28,3,927,193,169,2,1.05,352,12,1.67,9,2,1,193,1,8,0
0,2,0,1,2,30,8,0,1,30,3,8,4866,280,4568,0.68,298,223,2,34,4,280,285,0,3,0.72,228,20,1.98,13,4,0,285,0,8,0
1,1,0,1,2,35,30,0,3,42,1,30,10058,712,7058,0.73,3000,1,1,42,1,1428,637,0,1,0.89,352,42,1.33,4,1,0,637,0,30,1
0,1,1,0,2,21,8,77,1,20,1,8,2083,152,2083,1.52,0,1,2,20,2,152,188,77,2,0.5,152,20,1.09,1,1,1,188,1,8,0
0,1,0,0,2,44,10,0,1,14,1,10,1529,712,1529,0.83,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,11,1,0,138,0,10,0
1,3,0,0,2,24,16,0,1,87,5,16,2396,118,2166,10.88,230,134,3,87,5,118,256,0,5,0.38,118,72.66,1.03,28,5,0,256,0,16,0
0,1,0,0,2,29,8,0,2,38.66,3,8,4356,234,3856,8.73,500,138,1,38.66,3,234,348,0,3,0.89,352,12,1.33,12,3,0,348,0,8,0
1,0,0,1,2,19,0,0,0,0,0,0,3922,712,3922,7.22,0,0,0,0,0,1428,354,0,0,0.81,352,0,1.98,9,0,0,354,0,0,0
0,2,2,0,2,28,8,131,1,51.53,3,8,5255,230,4055,0.72,1200,107,2,51.53,5,230,253,175,5,1.05,98,33,1.67,7,3,1,253,2,8,0
0,1,0,0,2,22,8,0,1,12,1,8,2285,712,2285,0.83,0,1,1,12,1,1428,270,0,1,0.67,352,12,1.67,1,1,0,270,0,8,1
1,1,0,0,2,41,10,0,1,14,1,10,2372,712,2372,0.87,0,1,1,14,1,1428,148,0,1,1.05,352,14,1.67,3,1,0,148,0,10,0
0,1,2,0,2,41,8,124,1,47,3,8,1529,225,1529,0.82,0,128,1,49.83,4,379,138,201,3,0.5,352,12,1.09,9,3,1,138,1,8,0
1,1,0,0,2,38,8,0,1,12,1,8,2259,712,1529,1.1,730,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,14,1,0,138,0,8,0
0,1,0,1,2,26,8,0,1,12,1,8,4221,712,4221,0.93,0,232,1,20,2,924,381,0,1,0.65,352,12,1.67,5,2,0,381,0,8,0
0,1,0,0,2,22,10,0,1,14,1,10,3393,712,3393,1.12,0,186,1,22,2,740,401,0,1,0.67,352,14,1.67,4,2,0,401,0,10,0
1,2,1,0,2,22,8,303,1,28,3,8,2206,338,2006,11.2,200,336,2,139.88,8,222,237,303,3,0.38,232,20,1.03,7,7,1,237,0,8,0
0,1,0,1,2,46,10,0,1,14,1,10,1625,712,1496,0.63,129,1,1,14,1,1428,135,0,1,0.65,352,14,1.67,4,1,0,135,0,10,0
0,1,0,0,2,30,10,0,1,22,2,10,1529,608,1529,1.25,0,153,1,22,2,608,138,0,2,0.5,352,14,1.09,3,2,0,138,0,10,0
0,1,0,1,3,41,8,0,1,12,1,8,1629,712,1529,0.63,100,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,12,1,0,138,0,8,0
1,1,0,0,3,35,8,0,1,12,1,8,6993,712,3093,1,3900,1,1,12,1,1428,331,0,1,0.23,352,12,1.03,12,1,0,331,0,8,0
0,1,0,1,2,27,0,0,1,20,2,0,3220,372,2420,0.68,800,139,1,20,2,372,286,0,2,0.67,352,12,1.67,12,2,0,286,0,0,0
1,1,0,1,2,30,16,0,2,24,1,16,8293,712,7293,0.85,1000,1,1,24,1,1428,455,0,1,0.72,352,24,1.98,14,1,0,455,0,16,0
0,1,0,0,2,32,10,0,1,14,1,10,1529,712,1529,0.97,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
1,1,0,0,2,27,10,0,1,14,1,10,5092,712,3252,1.53,1840,1,1,14,1,1428,348,0,1,0.23,352,14,1.03,3,1,0,348,0,10,0
1,1,0,0,2,23,8,0,2,12,1,8,7563,712,5263,0.65,2300,339,1,31,2,676,475,0,1,0.65,352,12,1.67,14,2,0,475,0,8,1
1,1,0,0,2,22,8,0,1,12,1,8,2929,712,1929,2.33,1000,342,1,28,3,682,228,0,1,0.67,352,12,1.67,28,3,0,228,0,8,0
0,1,0,0,2,37,8,0,1,12,1,8,3029,712,1529,1.4,1500,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,5,1,0,138,0,8,1
0,1,0,0,2,23,8,0,1,12,1,8,3552,712,3252,0.88,300,1,1,12,1,1428,348,0,1,0.23,352,12,1.03,9,1,0,348,0,8,0
0,1,0,1,2,31,8,0,1,12,1,8,2083,712,2083,1.03,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,13,1,0,188,0,8,0
1,1,0,0,2,34,8,0,1,12,1,8,4233,712,3935,9.03,298,1,1,12,1,1428,465,0,1,0.67,352,12,1.67,2,1,0,465,0,8,0
1,1,0,1,2,24,8,0,1,12,1,8,3934,712,3734,0.53,200,1,1,12,1,1428,337,0,1,0.65,352,12,1.67,8,1,0,337,0,8,0
1,1,0,1,2,23,8,0,1,12,1,8,3935,712,3935,0.63,0,1,1,12,1,1428,465,0,1,0.67,352,12,1.67,14,1,0,465,0,8,0
1,2,0,0,2,40,10,0,1,24,2,10,1337,192,1337,0.8,0,49,2,24,2,192,158,0,2,0.67,192,24,1.67,3,2,0,158,0,10,0
0,1,0,0,2,22,10,0,1,14,1,10,2093,712,2083,6.95,10,1,1,14,1,1428,188,0,1,0.5,352,14,1.09,10,1,0,188,0,10,0
1,0,0,0,2,19,0,0,0,0,0,0,2310,712,2310,1.9,0,0,0,0,0,1428,273,0,0,0.67,352,0,1.67,28,0,0,273,0,0,1
0,1,0,1,2,27,8,0,1,12,1,8,8425,712,6925,0.93,1500,1,1,12,1,1428,432,0,1,1.05,352,12,1.67,13,1,0,432,0,8,0
1,2,1,0,2,22,8,95,3,58,3,8,4819,198,4520,0.97,299,306,2,84.75,4,390,282,111,3,1.05,124,20,1.67,5,4,1,282,1,8,0
0,1,0,0,2,20,8,0,1,12,1,8,4620,712,4620,1.58,0,1,1,12,1,1428,417,0,1,0.65,352,12,1.67,28,1,0,417,0,8,0
1,0,0,0,2,19,0,0,0,0,0,0,3399,712,3199,0.97,200,0,0,0,0,1428,378,0,0,0.91,352,0,1.98,11,0,0,378,0,0,0
0,1,0,1,2,24,10,0,1,22,2,10,4600,692,4600,1.15,0,174,1,22,2,692,287,0,2,0.72,352,14,1.98,11,2,0,287,0,10,1
0,1,0,0,2,29,8,0,1,12,1,8,2801,712,2801,0.6,0,1,1,12,1,1428,331,0,1,0.91,352,12,1.98,12,1,0,331,0,8,0
0,1,0,0,2,31,8,0,1,12,1,8,1529,712,1529,7.12,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,13,1,0,138,0,8,0
1,3,0,0,2,44,8,0,7,65.5,4,8,1529,198,1529,1,0,196,3,121.6,5,198,138,0,4,0.5,152,30,1.09,14,5,0,138,0,8,0
1,1,0,0,2,26,10,0,1,14,1,10,2083,712,2083,0.83,0,312,1,18,2,1244,188,0,1,0.89,352,14,1.33,11,2,0,188,0,10,0
0,0,0,0,1,19,0,0,0,0,0,0,2083,712,2083,0.83,0,0,0,0,0,1428,188,0,0,0.5,352,0,1.09,3,0,0,188,0,0,0
1,1,0,1,2,21,8,0,1,22,2,8,3668,496,2870,0.98,798,300,1,32,3,598,259,0,2,0.65,352,12,1.67,9,3,0,259,0,8,0
1,1,0,0,2,21,10,0,1,14,1,10,3600,712,3000,0.85,600,1,1,14,1,1428,321,0,1,0.23,352,14,1.03,4,1,0,321,0,10,0
1,2,3,0,2,29,14,29,1,196.8,5,8,2894,284,2794,12.08,100,350,2,259.84,10,325,299,214,5,0.23,186,29.5,1.03,12,9,1,299,2,8,0
0,0,0,0,3,19,0,0,0,0,0,0,3859,712,3859,0.68,0,0,0,0,0,1428,456,0,0,0.91,352,0,1.98,9,0,0,456,0,0,1
0,1,0,0,2,33,8,0,1,12,1,8,8813,712,6813,0.8,2000,1,1,12,1,1428,425,0,1,1.05,352,12,1.67,14,1,0,425,0,8,0
1,1,0,0,2,22,16,0,2,24,1,16,3736,712,3336,14.55,400,1,1,24,1,1428,357,0,1,0.23,352,24,1.03,28,1,0,357,0,16,1
0,1,1,1,2,28,14,8,1,22,1,14,6829,14,4130,0.97,2699,1,1,22,1,14,488,8,1,0.91,14,22,1.98,14,1,1,488,1,8,0
0,1,0,0,4,46,10,0,1,14,1,10,1529,712,1529,0.92,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
0,1,0,1,2,27,8,0,1,12,1,8,2083,712,2083,8.17,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,7,1,0,188,0,8,0
0,3,1,0,3,24,16,55,1,63,3,16,4099,90,3799,8.37,300,268,3,66.25,4,376,237,55,3,1.05,90,66,1.67,13,4,1,237,1,16,0
1,2,0,0,1,33,8,0,1,28,3,8,4232,232,4232,10.68,0,117,2,28,3,232,264,0,3,1.05,284,20,1.67,13,3,0,264,0,8,1
0,1,0,0,4,31,10,0,1,14,1,10,1529,712,1529,1.27,0,1,1,14,1,1428,138,0,1,0.65,352,14,1.67,4,1,0,138,0,10,0
1,1,0,1,2,20,8,0,1,12,1,8,3200,712,3000,8.18,200,1,1,12,1,1428,321,0,1,0.23,352,12,1.03,12,1,0,321,0,8,0
1,1,0,0,2,28,8,0,1,12,1,8,4905,712,4905,0.83,0,2,1,12,1,1428,306,0,1,0.72,352,12,1.98,13,1,0,306,0,8,0
1,1,1,0,2,20,18,210,1,26,1,18,3456,40,3156,0.83,300,230,1,62.5,3,405,373,210,1,0.67,40,26,1.67,28,2,1,373,0,8,0
0,1,0,0,4,27,10,0,1,14,1,10,1234,712,1234,0.85,0,261,1,32,3,520,132,0,1,0.23,352,14,1.03,4,3,0,132,0,10,0
0,1,0,0,2,35,8,0,1,20,2,8,1529,668,1529,1.1,0,168,1,20,2,668,138,0,2,0.65,352,12,1.67,28,2,0,138,0,8,0
0,1,0,0,2,30,20,0,1,40.66,3,20,5120,252,4120,0.87,1000,172,1,40.66,3,252,257,0,3,0.72,52,28,1.98,4,3,0,257,0,10,0
1,2,0,1,2,22,20,0,1,35,2,20,5370,60,5370,9.6,0,317,2,40.66,3,574,335,0,2,0.72,60,35,1.98,4,3,0,335,0,20,0
0,1,0,1,2,23,8,0,1,12,1,8,3845,712,3545,1.15,300,1,1,12,1,1428,320,0,1,0.65,352,12,1.67,2,1,0,320,0,8,0
0,1,0,0,2,27,8,0,1,16,2,8,6931,376,5931,12.22,1000,317,1,32,4,444,370,0,2,1.05,352,12,1.67,25,4,0,370,0,8,0
0,2,0,0,3,28,8,0,1,20,2,8,2083,220,2083,8.82,0,327,2,44.5,4,336,188,0,2,0.5,220,20,1.09,5,4,0,188,0,8,0
1,3,0,0,2,25,10,0,1,102,4,10,3532,104,3252,8.93,280,117,3,102,4,104,348,0,4,0.23,66,97,1.03,11,4,0,348,0,10,0
0,1,0,1,2,23,16,0,1,33,2,16,2661,300,2661,0.63,0,232,1,61,4,300,166,0,2,1.05,352,24,1.67,13,4,0,166,0,16,0
0,1,0,0,2,27,10,0,1,14,1,10,2083,712,2083,8.3,0,1,1,14,1,1428,188,0,1,0.89,352,14,1.33,3,1,0,188,0,10,1
0,1,0,0,3,21,8,0,1,12,1,8,3148,712,2148,1.33,1000,2,1,12,1,1428,134,0,1,0.72,352,12,1.98,6,1,0,134,0,8,0
1,1,0,0,2,37,16,0,2,24,1,16,1664,712,1464,0.68,200,1,1,24,1,1428,173,0,1,0.67,352,24,1.67,6,1,0,173,0,16,0
1,2,0,0,3,47,8,0,1,20,2,8,2647,240,2547,1.07,100,61,2,20,2,240,301,0,2,0.67,240,20,1.67,13,2,0,301,0,8,0
0,0,0,0,2,19,0,0,0,0,0,0,2993,712,2693,0.95,300,0,0,0,0,1428,168,0,0,0.72,352,0,1.98,28,0,0,168,0,0,0
0,1,0,1,4,34,16,0,1,24,1,16,1686,712,1486,1.15,200,333,1,29,2,664,159,0,1,0.23,352,24,1.03,7,2,0,159,0,16,0
1,1,2,0,3,29,16,38,1,51.5,2,16,3810,243,3510,1.23,300,292,2,59.23,5,373,219,101,4,1.05,75,39,1.67,9,3,1,219,2,16,0
0,1,0,1,3,22,16,0,2,24,1,16,3023,712,2523,1.3,500,1,1,24,1,1428,270,0,1,0.23,352,24,1.03,14,1,0,270,0,16,0
1,1,0,1,2,47,8,0,1,12,1,8,1407,712,1407,1.17,0,1,1,12,1,1428,127,0,1,0.5,352,12,1.09,13,1,0,127,0,8,0
1,1,0,1,2,35,32,0,4,48,1,32,4354,712,4354,0.93,0,1,1,48,1,1428,393,0,1,0.65,352,48,1.67,5,1,0,393,0,32,0
0,1,0,1,2,36,18,0,1,26,1,18,2647,32,2083,0.65,564,203,1,31,2,404,188,0,1,0.5,32,26,1.09,10,2,0,188,0,10,0
0,1,0,1,4,37,8,0,1,12,1,8,1529,712,1529,0.98,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,13,1,0,138,0,8,0
1,1,0,0,2,26,8,0,1,12,1,8,4289,712,3989,1.02,300,1,1,12,1,1428,360,0,1,0.65,352,12,1.67,1,1,0,360,0,8,1
0,1,0,0,4,30,8,0,1,12,1,8,1529,712,1529,1.07,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,28,1,0,138,0,8,0
0,3,0,0,3,27,22,0,1,127,6,18,2864,56,2364,0.93,500,359,3,203,12,62,253,0,6,0.23,56,77.66,1.03,14,12,0,253,0,18,0
0,1,0,0,2,44,8,0,1,12,1,8,1862,712,1862,1,0,1,1,12,1,1428,220,0,1,0.91,352,12,1.98,8,1,0,220,0,8,0
1,3,2,0,2,26,10,168,1,46,4,10,4402,143,4152,10.75,250,215,3,60.14,7,251,259,200,5,1.05,132,32,1.67,4,6,1,259,1,10,0
1,1,0,1,2,24,8,0,1,12,1,8,3420,712,3420,0.72,0,1,1,12,1,1428,366,0,1,0.23,352,12,1.03,5,1,0,366,0,8,0
1,1,0,1,2,40,8,0,1,12,1,8,4485,712,4485,0.93,0,1,1,12,1,1428,530,0,1,0.67,352,12,1.67,28,1,0,530,0,8,0
0,1,0,0,4,27,8,0,1,12,1,8,2083,712,2083,1.1,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,12,1,0,188,0,8,0
0,0,0,1,2,19,0,0,0,0,0,0,4012,712,3712,9.5,300,0,0,0,0,1428,335,0,0,0.81,352,0,1.98,13,0,0,335,0,0,0
1,2,0,0,1,21,16,0,1,45.34,3,16,4232,174,4232,0.85,0,335,2,201.28,7,228,264,0,3,1.05,174,31,1.67,8,7,0,264,0,16,0
1,1,0,0,1,23,16,0,1,24,1,16,3734,712,3234,0.87,500,317,1,34.66,3,360,346,0,1,0.23,352,24,1.03,14,3,0,346,0,16,0
0,1,1,0,2,48,8,264,1,12,1,8,2083,712,2083,1.12,0,228,1,28,3,717,188,264,1,0.5,352,12,1.09,2,2,1,188,0,8,0
1,1,0,1,2,33,10,0,1,14,1,10,3710,712,3510,0.68,200,1,1,14,1,1428,219,0,1,1.05,352,14,1.67,11,1,0,219,0,10,0
0,1,0,0,2,33,10,0,1,14,1,10,3336,712,2336,0.88,1000,1,1,14,1,1428,276,0,1,0.38,352,14,1.03,11,1,0,276,0,10,0
0,1,0,0,2,31,8,0,1,12,1,8,5001,712,5001,1.27,0,1,1,12,1,1428,312,0,1,0.72,352,12,1.98,28,1,0,312,0,8,0
0,1,0,0,2,50,10,0,2,14,1,10,2083,712,2083,7.32,0,280,1,33,2,558,188,0,1,0.89,352,14,1.33,11,2,0,188,0,10,0
0,1,1,0,2,33,20,182,1,28,1,10,4280,108,4280,1.2,0,286,1,44.83,3,466,267,182,1,0.72,108,28,1.98,10,2,1,267,0,10,0
0,1,0,1,2,25,10,0,1,14,1,10,3922,712,3922,1.22,0,1,1,14,1,1428,354,0,1,0.81,352,14,1.98,4,1,0,354,0,10,0
1,1,0,1,2,23,8,0,1,12,1,8,2361,712,2361,0.95,0,297,1,20,2,1184,279,0,1,0.64,352,12,1.33,7,2,0,279,0,8,0
1,1,0,0,2,51,8,0,1,12,1,8,1474,712,1474,0.65,0,1,1,12,1,1428,133,0,1,0.65,352,12,1.67,8,1,0,133,0,8,0
1,1,0,0,2,41,8,0,1,12,1,8,3197,712,2897,0.6,300,1,1,12,1,1428,310,0,1,0.23,352,12,1.03,28,1,0,310,0,8,0
0,1,0,0,4,32,10,0,1,14,1,10,1529,712,1529,1.93,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,3,1,0,138,0,10,0
0,1,0,1,2,30,8,0,4,26,3,8,4521,344,4221,1.68,300,232,1,86.5,4,192,381,0,3,0.65,352,12,1.67,7,4,0,381,0,8,1
1,0,0,1,2,19,0,0,0,0,0,0,3679,712,3479,1.08,200,0,0,0,0,1428,314,0,0,0.65,352,0,1.67,10,0,0,314,0,0,0
0,1,0,1,1,30,8,0,1,12,1,8,2083,712,2083,0.9,0,1,1,12,1,1428,188,0,1,0.89,352,12,1.33,9,1,0,188,0,8,0
1,1,0,0,2,21,8,0,1,12,1,8,3294,712,3094,1.05,200,1,1,12,1,1428,193,0,1,1.05,352,12,1.67,9,1,0,193,0,8,0
0,1,0,0,2,22,8,0,1,12,1,8,2083,712,2083,2.02,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,1,1,0,188,0,8,0
0,1,0,0,2,45,10,0,1,14,1,10,5201,712,4841,1.23,360,1,1,14,1,1428,302,0,1,1.05,352,14,1.67,3,1,0,302,0,10,0
1,1,0,0,2,20,8,0,1,12,1,8,3310,712,2310,0.83,1000,1,1,12,1,1428,273,0,1,0.67,352,12,1.67,5,1,0,273,0,8,0
1,1,2,0,2,30,8,41,1,20,1,8,3411,80,2911,0.87,500,1,2,23,3,460,344,181,2,0.67,80,20,1.67,14,1,1,344,1,8,0
1,0,0,0,2,55,0,0,1,0,0,0,2169,712,1869,0.9,300,301,0,12,1,1428,200,0,0,0.23,352,0,1.03,11,1,0,200,0,0,0
0,1,0,0,2,22,10,0,1,14,1,10,5376,712,4376,1.15,1000,1,1,14,1,1428,273,0,1,1.05,352,14,1.67,10,1,0,273,0,10,0
1,2,4,0,2,45,18,62,2,191.67,6,18,5098,128,4798,0.85,300,242,3,279.33,9,205,567,243,6,0.67,70,57.5,1.67,11,9,1,567,2,10,1
0,1,0,0,3,34,8,0,1,12,1,8,7677,712,7177,0.67,500,1,1,12,1,1428,348,0,1,0.72,352,12,1.98,5,1,0,348,0,8,0
1,1,0,0,2,43,8,0,1,12,1,8,2930,712,1430,1.17,1500,1,1,12,1,1428,153,0,1,0.23,352,12,1.03,6,1,0,153,0,8,0
1,1,0,0,3,38,10,0,1,14,1,10,1664,712,1464,0.97,200,1,1,14,1,1428,173,0,1,0.67,352,14,1.67,11,1,0,173,0,10,0
1,1,0,1,2,49,8,0,1,12,1,8,2683,712,2683,1.18,0,1,1,12,1,1428,317,0,1,0.91,352,12,1.98,6,1,0,317,0,8,0
0,0,0,0,2,46,0,0,0,0,0,0,2083,712,2083,9.73,0,0,0,0,0,1428,188,0,0,0.5,352,0,1.09,7,0,0,188,0,0,1
0,1,1,0,1,30,8,103,1,29.5,2,8,5520,315,3520,1.4,2000,106,1,29.5,2,315,416,103,2,0.67,352,12,1.67,6,2,1,416,1,8,0
1,1,0,0,2,20,38,0,1,54,1,38,5226,8,5226,0.73,0,257,1,59,2,504,326,0,1,1.05,8,54,1.67,10,2,0,326,0,38,0
0,2,1,0,2,22,8,56,2,62.5,2,8,8909,100,6909,1.02,2000,58,2,62.5,2,100,431,56,2,1.05,100,62.5,1.67,8,2,1,431,1,8,0
1,1,3,0,2,23,10,123,1,22,1,10,5338,244,5338,0.87,0,1,1,33,4,396,333,321,2,1.05,352,14,1.67,10,1,1,333,1,10,0
0,1,0,0,2,26,8,0,1,12,1,8,1529,712,1529,1.1,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,12,1,0,138,0,8,0
0,0,0,1,2,19,0,0,0,0,0,0,2547,712,2547,0.95,0,0,0,0,0,1428,301,0,0,0.67,352,0,1.67,13,0,0,301,0,0,1
1,1,0,0,3,25,10,0,1,14,1,10,4498,712,4498,10.93,0,1,1,14,1,1428,406,0,1,0.65,352,14,1.67,10,1,0,406,0,10,0
1,1,0,0,2,54,8,0,1,12,1,8,3094,712,3094,1.08,0,1,1,12,1,1428,193,0,1,1.05,352,12,1.67,2,1,0,193,0,8,0
1,2,2,1,2,22,16,68,1,60.42,4,16,2546,246,2346,8.27,200,230,3,79.58,8,232,251,105,6,0.23,80,41.83,1.03,13,6,1,251,2,8,0
1,1,0,0,2,22,16,0,2,24,1,16,3793,712,3393,0.95,400,3,1,24,1,1428,401,0,1,0.67,352,24,1.67,14,1,0,401,0,16,0
